,PAGE_NUMBER
57011,56
57012,56
57013,56
57014,56
57015,56
57016,56
57017,56
57018,56
57019,56
57020,56
57021,56
57022,56
57023,56
57024,56
57025,56
57026,56
57027,56
57028,56
57029,56
57030,56
57031,56
57032,56
57033,56
57034,56
57035,56
57036,56
57037,56
57038,56
57039,56
57040,56
57041,56
57042,56
57043,56
57044,56
57045,56
57046,56
57047,56
57048,56
57049,56
57050,56
57051,56
57052,56
57053,56
57054,56
57055,56
57056,56
57057,56
57058,56
57059,56
57060,56
57061,56
57062,56
57063,56
57064,56
57065,56
57066,56
57067,56
57068,56
57069,56
57070,56
57071,56
57072,56
57073,56
57074,56
57075,56
57076,56
57077,56
57078,56
57079,56
57080,56
57081,56
57082,56
57083,56
57084,56
57085,56
57086,56
57087,56
57088,56
57089,56
57090,56
57091,56
57092,56
57093,56
57094,56
57095,56
57096,56
57097,56
57098,56
57099,56
57100,56
57101,56
57102,56
57103,56
57104,56
57105,56
57106,56
57107,56
57108,56
57109,56
57110,56
57111,56
57112,56
57113,56
57114,56
57115,56
57116,56
57117,56
57118,56
57119,56
57120,56
57121,56
57122,56
57123,56
57124,56
57125,56
57126,56
57127,56
57128,56
57129,56
57130,56
57131,56
57132,56
57133,56
57134,56
57135,56
57136,56
57137,56
57138,56
57139,56
57140,56
57141,56
57142,56
57143,56
57144,56
57145,56
57146,56
57147,56
57148,56
57149,56
57150,56
57151,56
57152,56
57153,56
57154,56
57155,56
57156,56
57157,56
57158,56
57159,56
57160,56
57161,56
57162,56
57163,56
57164,56
57165,56
57166,56
57167,56
57168,56
57169,56
57170,56
57171,56
57172,56
57173,56
57174,56
57175,56
57176,56
57177,56
57178,56
57179,56
57180,56
57181,56
57182,56
57183,56
57184,56
57185,56
57186,56
57187,56
57188,56
57189,56
57190,56
57191,56
57192,56
57193,56
57194,56
57195,56
57196,56
57197,56
57198,56
57199,56
57200,56
57201,56
57202,56
57203,56
57204,56
57205,56
57206,56
57207,56
57208,56
57209,56
57210,56
57211,56
57212,56
57213,56
57214,56
57215,56
57216,56
57217,56
57218,56
57219,56
57220,56
57221,56
57222,56
57223,56
57224,56
57225,56
57226,56
57227,56
57228,56
57229,56
57230,56
57231,56
57232,56
57233,56
57234,56
57235,56
57236,56
57237,56
57238,56
57239,56
57240,56
57241,56
57242,56
57243,56
57244,56
57245,56
57246,56
57247,56
57248,56
57249,56
57250,56
57251,56
57252,56
57253,56
57254,56
57255,56
57256,56
57257,56
57258,56
57259,56
57260,56
57261,56
57262,56
57263,56
57264,56
57265,56
57266,56
57267,56
57268,56
57269,56
57270,56
57271,56
57272,56
57273,56
57274,56
57275,56
57276,56
57277,56
57278,56
57279,56
57280,56
57281,56
57282,56
57283,56
57284,56
57285,56
57286,56
57287,56
57288,56
57289,56
57290,56
57291,56
57292,56
57293,56
57294,56
57295,56
57296,56
57297,56
57298,56
57299,56
57300,56
57301,56
57302,56
57303,56
57304,56
57305,56
57306,56
57307,56
57308,56
57309,56
57310,56
57311,56
57312,56
57313,56
57314,56
57315,56
57316,56
57317,56
57318,56
57319,56
57320,56
57321,56
57322,56
57323,56
57324,56
57325,56
57326,56
57327,56
57328,56
57329,56
57330,56
57331,56
57332,56
57333,56
57334,56
57335,56
57336,56
57337,56
57338,56
57339,56
57340,56
57341,56
57342,56
57343,56
57344,56
57345,56
57346,56
57347,56
57348,56
57349,56
57350,56
57351,56
57352,56
57353,56
57354,56
57355,56
57356,56
57357,56
57358,56
57359,56
57360,56
57361,56
57362,56
57363,56
57364,56
57365,56
57366,56
57367,56
57368,56
57369,56
57370,56
57371,56
57372,56
57373,56
57374,56
57375,56
57376,56
57377,56
57378,56
57379,56
57380,56
57381,56
57382,56
57383,10
57384,10
57385,10
57386,10
57387,10
57388,10
57389,10
57390,10
57391,10
57392,10
57393,10
57394,10
57395,10
57396,10
57397,10
57398,10
57399,10
57400,10
57401,10
57402,10
57403,10
57404,10
57405,10
57406,10
57407,10
57408,10
57409,10
57410,10
57411,10
57412,10
57413,10
57414,10
57415,10
57416,10
57417,10
57418,10
57419,10
57420,10
57421,10
57422,10
57423,10
57424,10
57425,10
57426,10
57427,10
57428,10
57429,10
57430,10
57431,10
57432,10
57433,10
57434,10
57435,10
57436,10
57437,10
57438,10
57439,10
57440,10
57441,10
57442,10
57443,10
57444,10
57445,10
57446,10
57447,10
57448,10
57449,10
57450,10
57451,10
57452,10
57453,10
57454,10
57455,10
57456,10
57457,10
57458,10
57459,10
57460,10
57461,10
57462,10
57463,10
57464,10
57465,10
57466,10
57467,10
57468,10
57469,10
57470,10
57471,10
57472,10
57473,10
57474,10
57475,10
57476,10
57477,10
57478,10
57479,10
57480,10
57481,10
57482,10
57483,10
57484,10
57485,10
57486,10
57487,10
57488,10
57489,10
57490,10
57491,10
57492,10
57493,10
57494,10
57495,10
57496,10
57497,10
57498,10
57499,10
57500,10
57501,10
57502,10
57503,10
57504,10
57505,10
57506,10
57507,10
57508,10
57509,10
57510,10
57511,10
57512,10
57513,10
57514,10
57515,10
57516,10
57517,10
57518,10
57519,10
57520,10
57521,10
57522,10
57523,10
57524,10
57525,10
57526,10
57527,10
57528,10
57529,10
57530,10
57531,10
57532,10
57533,10
57534,10
57535,10
57536,10
57537,10
57538,10
57539,10
57540,10
57541,10
57542,10
57543,10
57544,10
57545,10
57546,10
57547,10
57548,10
57549,10
57550,10
57551,10
57552,10
57553,10
57554,10
57555,10
57556,10
57557,10
57558,10
57559,10
57560,10
57561,10
57562,10
57563,10
57564,10
57565,10
57566,10
57567,10
57568,10
57569,10
57570,10
57571,10
57572,10
57573,10
57574,10
57575,10
57576,10
57577,10
57578,10
57579,10
57580,10
57581,10
57582,10
57583,10
57584,10
57585,10
57586,10
57587,10
57588,10
57589,10
57590,10
57591,10
57592,10
57593,10
57594,10
57595,10
57596,10
57597,10
57598,10
57599,10
57600,10
57601,10
57602,10
57603,10
57604,10
57605,10
57606,10
57607,10
57608,10
57609,10
57610,10
57611,10
57612,10
57613,10
57614,10
57615,10
57616,10
57617,10
57618,10
57619,10
57620,10
57621,10
57622,10
57623,10
57624,10
57625,10
57626,10
57627,10
57628,10
57629,10
57630,10
57631,10
57632,10
57633,10
57634,10
57635,10
57636,10
57637,10
57638,10
57639,10
57640,10
57641,10
57642,10
57643,10
57644,10
57645,10
57646,10
57647,10
57648,10
57649,10
57650,10
57651,10
57652,10
57653,10
57654,10
57655,10
57656,10
57657,10
57658,10
57659,10
57660,10
57661,10
57662,10
57663,10
57664,10
57665,10
57666,10
57667,10
57668,10
57669,10
57670,10
57671,10
57672,10
57673,10
57674,10
57675,10
57676,10
57677,10
57678,10
57679,10
57680,10
57681,10
57682,10
57683,10
57684,10
57685,10
57686,10
57687,10
57688,10
57689,10
57690,10
57691,10
57692,10
57693,10
57694,10
57695,10
57696,10
57697,10
57698,10
57699,10
57700,10
57701,10
57702,10
57703,10
57704,10
57705,10
57706,10
57707,10
57708,10
57709,10
57710,10
57711,10
57712,10
57713,10
57714,10
57715,10
57716,10
57717,10
57718,10
57719,10
57720,10
57721,10
57722,10
57723,10
57724,10
57725,10
57726,10
57727,10
57728,10
57729,10
57730,10
57731,10
57732,10
57733,10
57734,10
57735,10
57736,10
57737,10
57738,10
57739,10
57740,10
57741,10
57742,10
57743,10
57744,10
57745,10
57746,10
57747,10
57748,10
57749,10
57750,10
57751,10
57752,10
57753,10
57754,10
57755,10
57756,10
57757,10
57758,10
57759,10
57760,10
57761,10
57762,10
57763,10
57764,10
57765,10
57766,10
57767,10
57768,10
57769,10
57770,10
57771,10
57772,10
57773,10
57774,10
57775,10
57776,10
57777,10
57778,10
57779,10
57780,10
57781,10
57782,10
57783,10
57784,10
57785,10
57786,10
57787,10
57788,10
57789,10
57790,10
57791,10
57792,10
57793,10
57794,10
57795,10
57796,10
57797,10
57798,10
57799,10
57800,10
57801,10
57802,10
57803,10
57804,10
57805,10
57806,10
57807,10
57808,10
57809,10
57810,10
57811,10
57812,10
57813,10
57814,10
57815,10
57816,10
57817,10
57818,10
57819,10
57820,10
57821,10
57822,10
57823,10
57824,10
57825,10
57826,10
57827,10
57828,10
57829,10
57830,10
57831,10
57832,10
57833,10
57834,10
57835,10
57836,10
57837,10
57838,10
57839,10
57840,10
57841,10
57842,10
57843,10
57844,10
57845,10
57846,10
57847,10
57848,10
57849,10
57850,10
57851,10
57852,10
57853,10
57854,10
57855,10
57856,10
57857,10
57858,10
57859,10
57860,10
57861,10
57862,10
57863,10
57864,10
57865,10
57866,10
57867,10
57868,10
57869,10
57870,10
57871,10
57872,10
57873,10
57874,10
57875,10
57876,10
57877,10
57878,10
57879,10
57880,10
57881,10
57882,10
57883,10
57884,10
57885,10
57886,10
57887,10
57888,10
57889,10
57890,10
57891,10
57892,10
57893,10
57894,10
57895,10
57896,10
57897,10
57898,10
57899,10
57900,10
57901,10
57902,10
57903,10
57904,10
57905,10
57906,10
57907,10
57908,10
57909,10
57910,10
57911,10
57912,10
57913,10
57914,10
57915,10
57916,10
57917,10
57918,10
57919,10
57920,10
57921,10
57922,10
57923,10
57924,10
57925,10
57926,10
57927,10
57928,10
57929,10
57930,10
57931,10
57932,10
57933,10
57934,10
57935,10
57936,10
57937,10
57938,10
57939,10
57940,10
57941,10
57942,10
57943,10
57944,10
57945,10
57946,10
57947,10
57948,10
57949,10
57950,10
57951,10
57952,10
57953,10
57954,10
57955,10
57956,10
57957,10
57958,10
57959,10
57960,10
57961,10
57962,10
57963,10
57964,10
57965,10
57966,10
57967,10
57968,10
57969,10
57970,10
57971,10
57972,10
57973,10
57974,10
57975,10
57976,10
57977,10
57978,10
57979,10
57980,10
57981,10
57982,10
57983,10
57984,10
57985,10
57986,10
57987,10
57988,10
57989,10
57990,10
57991,10
57992,10
57993,10
57994,10
57995,10
57996,10
57997,10
57998,10
57999,10
58000,10
58001,10
58002,10
58003,10
58004,10
58005,10
58006,10
58007,10
58008,10
58009,10
58010,10
58011,10
58012,10
58013,10
58014,10
58015,10
58016,10
58017,10
58018,10
58019,10
58020,10
58021,10
58022,10
58023,10
58024,10
58025,10
58026,10
58027,10
58028,10
58029,10
58030,10
58031,10
58032,10
58033,10
58034,10
58035,10
58036,10
58037,10
58038,10
58039,10
58040,10
58041,10
58042,10
58043,10
58044,10
58045,10
58046,10
58047,10
58048,10
58049,10
58050,10
58051,10
58052,10
58053,10
58054,10
58055,10
58056,10
58057,10
58058,10
58059,10
58060,10
58061,10
58062,10
58063,10
58064,10
58065,10
58066,10
58067,10
58068,10
58069,10
58070,10
58071,10
58072,10
58073,10
58074,10
58075,10
58076,10
58077,10
58078,10
58079,10
58080,10
58081,10
58082,10
58083,10
58084,10
58085,10
58086,10
58087,10
58088,10
58089,10
58090,10
58091,10
58092,10
58093,10
58094,10
58095,10
58096,10
58097,10
58098,10
58099,10
58100,10
58101,10
58102,10
58103,10
58104,10
58105,10
58106,10
58107,10
58108,10
58109,10
58110,10
58111,10
58112,10
58113,10
58114,10
58115,10
58116,10
58117,10
58118,10
58119,10
58120,10
58121,10
58122,10
58123,10
58124,10
58125,10
58126,10
58127,10
58128,10
58129,10
58130,10
58131,10
58132,10
58133,10
58134,10
58135,10
58136,10
58137,10
58138,10
58139,10
58140,10
58141,10
58142,10
58143,10
58144,10
58145,10
58146,10
58147,10
58148,10
58149,10
58150,10
58151,10
58152,10
58153,10
58154,10
58155,10
58156,10
58157,10
58158,10
58159,10
58160,10
58161,10
58162,10
58163,10
58164,10
58165,10
58166,10
58167,10
58168,10
58169,10
58170,10
58171,10
58172,10
58173,10
58174,10
58175,10
58176,10
58177,10
58178,10
58179,10
58180,10
58181,10
58182,10
58183,10
58184,10
58185,10
58186,10
58187,10
58188,10
58189,10
58190,10
58191,10
58192,10
58193,10
58194,10
58195,10
58196,10
58197,10
58198,10
58199,10
58200,10
58201,10
58202,10
58203,10
58204,10
58205,10
58206,10
58207,10
58208,10
58209,10
58210,10
58211,10
58212,10
58213,10
58214,10
58215,10
58216,10
58217,10
58218,10
58219,10
58220,10
58221,10
58222,10
58223,10
58224,10
58225,10
58226,10
58227,10
58228,10
58229,10
58230,10
58231,10
58232,10
58233,10
58234,10
58235,10
58236,10
58237,10
58238,10
58239,10
58240,10
58241,10
58242,10
58243,10
58244,10
58245,10
58246,10
58247,10
58248,10
58249,10
58250,10
58251,10
58252,10
58253,10
58254,10
58255,10
58256,10
58257,10
58258,10
58259,10
58260,10
58261,10
58262,10
58263,10
58264,10
58265,10
58266,10
58267,10
58268,10
58269,10
58270,10
58271,10
58272,10
58273,10
58274,10
58275,10
58276,10
58277,10
58278,10
58279,10
58280,10
58281,10
58282,10
58283,10
58284,10
58285,10
58286,10
58287,10
58288,10
58289,10
58290,10
58291,10
58292,10
58293,10
58294,10
58295,10
58296,10
58297,10
58298,10
58299,10
58300,10
58301,10
58302,10
58303,10
58304,10
58305,10
58306,10
58307,10
58308,10
58309,10
58310,10
58311,10
58312,10
58313,10
58314,10
58315,10
58316,10
58317,10
58318,10
58319,10
58320,10
58321,10
58322,10
58323,10
58324,10
58325,10
58326,10
58327,10
58328,10
58329,10
58330,10
58331,10
58332,10
58333,10
58334,10
58335,10
58336,10
58337,10
58338,10
58339,10
58340,10
58341,10
58342,10
58343,10
58344,10
58345,10
58346,10
58347,10
58348,10
58349,10
58350,10
58351,10
58352,10
58353,10
58354,10
58355,10
58356,10
58357,10
58358,10
58359,10
58360,10
58361,10
58362,10
58363,10
58364,10
58365,10
58366,10
58367,10
58368,10
58369,10
58370,10
58371,10
58372,10
58373,10
58374,10
58375,10
58376,10
58377,10
58378,10
58379,10
58380,10
58381,10
58382,10
58383,10
58384,10
58385,10
58386,10
58387,10
58388,10
58389,10
58390,10
58391,10
58392,10
58393,10
58394,10
58395,10
58396,10
58397,10
58398,10
58399,10
58400,10
58401,10
58402,10
58403,10
58404,10
58405,10
58406,10
58407,10
58408,10
58409,10
58410,10
58411,10
58412,10
58413,10
58414,10
58415,10
58416,10
58417,10
58418,10
58419,10
58420,10
58421,10
58422,10
58423,10
58424,10
58425,10
58426,10
58427,10
58428,10
58429,10
58430,10
58431,10
58432,10
58433,10
58434,10
58435,10
58436,10
58437,10
58438,10
58439,10
58440,10
58441,10
58442,10
58443,10
58444,10
58445,10
58446,10
58447,10
58448,10
58449,10
58450,10
58451,10
58452,10
58453,10
58454,10
58455,10
58456,10
58457,10
58458,10
58459,10
58460,10
58461,10
58462,10
58463,10
58464,10
58465,10
58466,10
58467,10
58468,10
58469,10
58470,10
58471,10
58472,10
58473,10
58474,10
58475,10
58476,10
58477,10
58478,10
58479,10
58480,10
58481,10
58482,10
58483,10
58484,10
58485,10
58486,10
58487,10
58488,10
58489,10
58490,10
58491,10
58492,10
58493,10
58494,10
58495,10
58496,10
58497,10
58498,10
58499,10
58500,10
58501,10
58502,10
58503,10
58504,10
58505,10
58506,10
58507,10
58508,10
58509,10
58510,10
58511,10
58512,10
58513,10
58514,10
58515,10
58516,10
58517,10
58518,10
58519,10
58520,10
58521,10
58522,10
58523,10
58524,10
58525,10
58526,10
58527,10
58528,10
58529,10
58530,10
58531,10
58532,10
58533,10
58534,10
58535,10
58536,10
58537,10
58538,10
58539,10
58540,10
58541,10
58542,10
58543,10
58544,10
58545,10
58546,10
58547,10
58548,10
58549,10
58550,10
58551,10
58552,10
58553,10
58554,10
58555,10
58556,10
58557,10
58558,10
58559,10
58560,10
58561,10
58562,10
58563,10
58564,10
58565,10
58566,10
58567,10
58568,10
58569,10
58570,10
58571,10
58572,10
58573,10
58574,10
58575,10
58576,10
58577,10
58578,10
58579,10
58580,10
58581,10
58582,10
58583,10
58584,10
58585,10
58586,10
58587,10
58588,10
58589,10
58590,10
58591,10
58592,10
58593,10
58594,10
58595,10
58596,10
58597,10
58598,10
58599,10
58600,10
58601,10
58602,10
58603,10
58604,10
58605,10
58606,10
58607,10
58608,10
58609,10
58610,10
58611,10
58612,10
58613,10
58614,10
58615,10
58616,10
58617,10
58618,10
58619,10
58620,10
58621,10
58622,10
58623,10
58624,10
58625,10
58626,10
58627,10
58628,10
58629,10
58630,10
58631,10
58632,10
58633,10
58634,10
58635,10
58636,10
58637,10
58638,10
58639,10
58640,10
58641,10
58642,10
58643,10
58644,10
58645,10
58646,10
58647,10
58648,10
58649,10
58650,10
58651,10
58652,10
58653,10
58654,10
58655,10
58656,10
58657,10
58658,10
58659,10
58660,10
58661,10
58662,10
58663,10
58664,10
58665,10
58666,10
58667,10
58668,10
58669,10
58670,10
58671,10
58672,10
58673,10
58674,10
58675,10
58676,10
58677,10
58678,10
58679,10
58680,10
58681,10
58682,10
58683,10
58684,10
58685,10
58686,10
58687,10
58688,10
58689,10
58690,10
58691,10
58692,10
58693,10
58694,10
58695,10
58696,10
58697,10
58698,10
58699,10
58700,10
58701,10
58702,10
58703,10
58704,10
58705,10
58706,10
58707,10
58708,10
58709,10
58710,10
58711,10
58712,10
58713,10
58714,10
58715,10
58716,10
58717,10
58718,10
58719,10
58720,10
58721,10
58722,10
58723,10
58724,10
58725,10
58726,10
58727,10
58728,10
58729,10
58730,10
58731,10
58732,10
58733,10
58734,10
58735,10
58736,10
58737,10
58738,10
58739,10
58740,10
58741,10
58742,10
58743,10
58744,10
58745,10
58746,10
58747,10
58748,10
58749,10
58750,10
58751,10
58752,10
58753,10
58754,10
58755,10
58756,10
58757,10
58758,10
58759,10
58760,10
58761,10
58762,10
58763,10
58764,10
58765,10
58766,10
58767,10
58768,10
58769,10
58770,10
58771,10
58772,10
58773,10
58774,10
58775,10
58776,10
58777,10
58778,10
58779,10
58780,10
58781,10
58782,10
58783,10
58784,10
58785,10
58786,10
58787,10
58788,10
58789,10
58790,10
58791,10
58792,10
58793,10
58794,10
58795,10
58796,10
58797,10
58798,10
58799,10
58800,10
58801,10
58802,10
58803,10
58804,10
58805,10
58806,10
58807,10
58808,10
58809,10
58810,10
58811,10
58812,10
58813,10
58814,10
58815,10
58816,10
58817,10
58818,10
58819,10
58820,10
58821,10
58822,10
58823,10
58824,10
58825,10
58826,10
58827,10
58828,10
58829,10
58830,10
58831,10
58832,10
58833,10
58834,10
58835,10
58836,10
58837,10
58838,10
58839,10
58840,10
58841,10
58842,10
58843,10
58844,10
58845,10
58846,10
58847,10
58848,10
58849,10
58850,10
58851,10
58852,10
58853,10
58854,10
58855,10
58856,10
58857,10
58858,10
58859,10
58860,10
58861,10
58862,10
58863,10
58864,10
58865,10
58866,10
58867,10
58868,10
58869,10
58870,10
58871,10
58872,10
58873,10
58874,10
58875,10
58876,10
58877,10
58878,10
58879,10
58880,10
58881,10
58882,10
58883,10
58884,10
58885,10
58886,10
58887,10
58888,10
58889,10
58890,10
58891,10
58892,10
58893,10
58894,10
58895,10
58896,10
58897,10
58898,10
58899,10
58900,10
58901,10
58902,10
58903,10
58904,10
58905,10
58906,10
58907,10
58908,10
58909,10
58910,10
58911,10
58912,10
58913,10
58914,10
58915,10
58916,10
58917,10
58918,10
58919,10
58920,10
58921,10
58922,10
58923,10
58924,10
58925,10
58926,10
58927,10
58928,10
58929,10
58930,10
58931,10
58932,10
58933,10
58934,10
58935,10
58936,10
58937,10
58938,10
58939,10
58940,10
58941,10
58942,10
58943,10
58944,10
58945,10
58946,10
58947,10
58948,10
58949,10
58950,10
58951,10
58952,10
58953,10
58954,10
58955,10
58956,10
58957,10
58958,10
58959,10
58960,10
58961,10
58962,10
58963,10
58964,10
58965,10
58966,10
58967,10
58968,10
58969,10
58970,10
58971,10
58972,10
58973,10
58974,10
58975,10
58976,10
58977,10
58978,10
58979,10
58980,10
58981,10
58982,10
58983,10
58984,10
58985,10
58986,10
58987,10
58988,10
58989,10
58990,10
58991,10
58992,10
58993,10
58994,10
58995,10
58996,10
58997,10
58998,10
58999,10
59000,10
59001,10
59002,10
59003,10
59004,10
59005,10
59006,10
59007,10
59008,10
59009,10
59010,10
59011,10
59012,10
59013,10
59014,10
59015,10
59016,10
59017,10
59018,10
59019,10
59020,10
59021,10
59022,10
59023,10
59024,10
59025,10
59026,10
59027,10
59028,10
59029,10
59030,10
59031,10
59032,10
59033,10
59034,10
59035,10
59036,10
59037,10
59038,10
59039,10
59040,10
59041,10
59042,10
59043,10
59044,10
59045,10
59046,10
59047,10
59048,10
59049,10
59050,10
59051,10
59052,10
59053,10
59054,10
59055,10
59056,10
59057,10
59058,10
59059,10
59060,10
59061,10
59062,10
59063,10
59064,10
59065,10
59066,10
59067,10
59068,10
59069,10
59070,10
59071,10
59072,10
59073,10
59074,10
59075,10
59076,10
59077,10
59078,10
59079,10
59080,10
59081,10
59082,10
59083,10
59084,10
59085,10
59086,10
59087,10
59088,10
59089,10
59090,10
59091,10
59092,10
59093,10
59094,10
59095,10
59096,10
59097,10
59098,10
59099,10
59100,10
59101,10
59102,10
59103,10
59104,10
59105,10
59106,10
59107,10
59108,10
59109,10
59110,10
59111,10
59112,10
59113,10
59114,10
59115,10
59116,10
59117,10
59118,10
59119,10
59120,10
59121,10
59122,10
59123,10
59124,10
59125,10
59126,10
59127,10
59128,10
59129,10
59130,10
59131,10
59132,10
59133,10
59134,10
59135,10
59136,10
59137,10
59138,10
59139,10
59140,10
59141,10
59142,10
59143,10
59144,10
59145,10
59146,10
59147,10
59148,10
59149,10
59150,10
59151,10
59152,10
59153,10
59154,10
59155,10
59156,10
59157,10
59158,10
59159,10
59160,10
59161,10
59162,10
59163,10
59164,10
59165,10
59166,10
59167,10
59168,10
59169,10
59170,10
59171,10
59172,10
59173,10
59174,10
59175,10
59176,10
59177,10
59178,10
59179,10
59180,10
59181,10
59182,10
59183,10
59184,10
59185,10
59186,10
59187,10
59188,10
59189,10
59190,10
59191,10
59192,10
59193,10
59194,10
59195,10
59196,10
59197,10
59198,10
59199,10
59200,10
59201,10
59202,10
59203,10
59204,10
59205,10
59206,10
59207,10
59208,10
59209,10
59210,10
59211,10
59212,10
59213,10
